id,text,label,annotator1,annotator2,source
406,"Bánh cuốn nóng
thích nhất hành phi ở đây, hai Cô tiết lộ là hai cô tự làm mới giữ được mùi thươm tự nhiên và đọ giòn như thế. nói không với hành cân.
Bánh mềm, dai, thơm. được cuốn tại chỗ nên giữ được độ tươi, bột bánh không bị chua, bánh có độ trong, nước chấm vừa.
đã thế giá cả phải chăng, ăn một suất mà no mất.
ngoài ra hai Cô chủ còn rất dễ mến, tận tình, chu đáo.",POS,POS,POS,
407,"📍Bún Ngan bà Yên- Số 304 Đê La Thành nhỏ-Đống Đa-Hà Nội
💰30-35k/người
⏰15-23h

Bạn nào có cùng chung sở thích ăn Bún giống mình, có thể tham khảo các quán bún ngon mà mình đã ăn tại: #BúnDelicieuxinHN ✌️

-Điểm cộng:
+Quán sạch sẽ dễ tìm. Chỗ ngồi vừa đủ với lượng khách
+Ngan ngon, thịt mềm, k bị bở với hôi. Tràng,trứng, tim, cật tươi ngon.
+Nước dùng ngọt, đậm vị. Măng ngâm ngon

-Điểm trừ:
+Trước giá 25k thì thấy ổn, nhưng giờ tăng 30k thì thấy hơi ít so với giá
+chỗ để xe còn chật

->Vẫn luôn là 1 trong những quán bún Ngan ruột trong lòng mình 😍😋",NEU,NEU,POS,
408,"Cơm ngon, gà ngon, đầy đặn. Mình đặt qua Baemin. Mỗi tội rõ rành mình có note cho quán cho mình thật nhiều rau nhé, kết quả là hộp cơm chả có tí rau nào. Dỗi thế!",POS,POS,POS,
409,Mình order 1 kimbap chiên với 1 nem chua rán. Nem chua nóng với kimbap khá nhiều cho 1s 30k. Nhưng mà kimbap nhiều cơm quá mà nhân thì ít.,NEG,NEG,NEG,
410,"Yakisoba làm từ mì gạo.
rất rẻ. ",NEU,NEU,NEU,
411,"Mình là con nghiện đồ nướng nên gần như đã ăn thử hết tất cả các quán ở phố Gầm Cầu này.Đây là làn đầu tiên ăn thử quán nay thấy  cực kỳ ấn tượng ❤️

🍀 Vị trí:Đi từ Hàng Giấy rẽ phải vào thấy biển Lẩu & Nướng Cô Quỳnh luôn. là hàng thứ 2 nha ở ngoài là quán khác chèo kéo khách kinh lắm, phải mạnh tay ga mới vào đc phía trong :)) .Chỗ để xe rộng,thoải mái.Không gian sạch sẽ
🍀 Đồ ăn: Đây là xuất 2 người mình gọi bò,nầm,ba chỉ,lòng,sườn sụn.Đĩa mang ra rất đầy đặn k độn tí nào.Vị ướp cũng ngon hơn và khác các quán khác.Đặc biệt có nước chấm rieng của quán nên ăn cùng với rau song cũng ngon miệng và đỡ ngấy hơn.Đặc biệt nữa là ở đây bơ ăn thoải mái tẹt ga k mất tiền như những quán khác.
🍀 Phục vụ:Nhiệt tình cực kỳ nhiệt tình,phải nói chẳng thấy quán nào mà chủ gần và thân thiện với khách như quán này.
🍀Giá cả:Ăn no đẫy bụng đứng dậy mỗi người hết 140k mà đầy đủ tù thịt,bánh mỳ,khoai thì chắc chắn phải quay lại nhiều nhiều nữa 
>>>Chốt lại:Từ bây h cắm chốt quán này luôn,phục vụ nhiệt tình mà giá cả phải chăng,đồ ăn ngon thì việc gì phải đi đâu xa hè hè 😂😂😂",NEU,NEU,POS,
412,"Thường mình chỉ order take a way chứ ko ngồi lại quán trà sữa vì rất ồn ào

Tuy nhiên hnay đợi đến giờ hẹn bạn nên có ghé qua Ngô Quyền ngồi vì đi qua thấy khá đẹp.

Nhân viên mình thấy ok, ko có gì để phàn nàn

Không gian khá là đẹp, sáng sủa vừa phải

Đồ uống cũng bình thường như bao quán royal tea khác

TUY NHIÊN

Đây là quán trà sữa HÔI nhất mà mình từng ngồi, cảm giác như đang ngồi uống trà sữa trong cái nhà vệ sinh vậy đó, hôi thối khai kinh ko chịu được :| mình ko hiểu chủ quán nghĩ gì mà vẫn tiếp tục tình trạng này?

Nhân viên rất nhiều nhưng ko thấy dọn cốc bẩn.

Muốn ói ra luôn khi uống trà sữa ở môi trường thế này, ko biết liệu cốc trà sữa này uống xong có ngộ độc ko..

Và đương nhiên KHÔNG CÓ LẦN THỨ 2 NỘP TIỀN VÀO ĐỊA CHỈ NÀY!",NEU,NEU,NEG,
413,"Thấy bạn bè check in quán này ăn ngon, kéo thử mấy ông bạn đến đây nhậu, cảm nhận như này:
- thứ nhất đồ ăn ngon rất hợp khẩu vị với đội mình, quan trọng là tươi.
- thứ 2 là giá oke, 8 thằng ăn uống bét nhè, cả ăn và uống bia hết 855k
- thứ 3 là phục vụ mình cảm thấy rất thích cách phục vụ tại đây, nv dạ vâng liên tục luôn, bàn bên cạnh có sinh nhật mà tất cả nhân viên quán tặng bánh đứng hát cmsn luôn, vui vãi
- thứ 4 là ... chốt chỗ này để tụ tập luôn keke",NEU,NEU,POS,
414,"Đi chơi ở khách sạn gần đấy nên ăn 2 ngày vì ngon
Gọi 2 bát 20k đầy đủ, rắc thêm tiêu, bột ớt nữa thì ăn miễn bàn
Chị chủ rất thân thiện :)",POS,POS,POS,
415,"Chân gà tẩm ướp ngon,vừa miệng thích nhất tương ở đây:))) chya chua ngọt ngọt
Bánh mỳ nướng giòn ngon ăn vừa miệng
Nhân viên phục vụ nhanh,tận tình 
Điểm trừ là chân gà nhìn to chứ k có j,xương nó to thôi :))) hơi đắt 
Dưa muối ngon mà rẻ ;)))
Vị trí đẹp ,dễ kiếm",POS,POS,POS,
416,"Vừa qua, nhà mình có biết đến và sử dụng dịch vụ của vela để tổ chức sau đám hỏi cho 60 người. Địa điểm phải nói là rất đẹp. Thêm vào đó, đồ ăn rất ngon và giá cả rất phải chăng so với một địa điểm nằm tại trung tâm Hà Nội. Vì tổ chức sự kiện nên mình làm việc với chủ quán. Cô chủ rất tâm lý, tư vấn menu cũng như trực tiếp dặn dò nhân viên để tiệc sau ăn hỏi của mình suôn sẻ.
Một địa điểm rất đáng cân nhắc nếu bạn đang tìm một nhà hàng ấm cúng, đẹp đẽ để tổ chức tiệc gia đình, cá nhân, công ty.",NEU,NEU,POS,
417,"Đây là lần đầu ăn của mình
Vịt k bị hôi 
Rau canh cơm rất vừa
Hy vọng ủng hộ quán thêm nhiều
9,5/10",NEU,NEU,POS,
418,"Nửa đêm đọc review 1 số bạn phản hồi nhầm và 1 số bạn complaint về thái độ nên phải vào bào chữa cho vợ chồng anh chị chủ quán )). Mình ăn ở đây từ lúc còn đi học đại học 2013 tức là mình ăn ở quán này 6 năm đủ để review chi tiết cho các bạn từ lúc chị chủ quán chưa lấy chồng đến khi con chị 2 tuổi. 

Bạn nào chụp có mực thì chia buồn ăn nhầm ở hàng 86 hoặc 90 rồi nhé, ở đây KHÔNG BAO GIỜ có mực cả. Quán nằm ở cạnh cửa hàng bán đồ lưu niệm cho tây nhé. Về thái độ thì mình tiếp xúc với chị 6 năm rồi thì thấy ko vấn đề, chị ấy mặt lạnh và hay nói câu ngắn nên cảm giác ko thân thiện thôi chứ rất tốt tính và nhớ khách. Mình bẵng đi nửa năm ko ăn mà quay lại chị ấy vẫn nhớ và hỏi thăm, chị ấy ko cười vì chuyên tâm vào trộn bánh và không để bị ùn tắc đơn hàng, ăn xong mình gửi tiền còn hay hỏi mình mấy câu bâng quơ kiểu em hay đi làm về muộn thế hoặc là em mặc đồng phục công ty ah. Các chế đừng vì chị ấy ko cười mà ko quay lại là thiệt đọ

Mình và đặc biệt là nyc kén ăn mà hắn cũng gật gù khen ngon. Ở đây để bánh tầm 2 3 phút sẽ mềm và dai dai, trộn rất vừa vị và ngon. Nếu bạn ko may mắn mà thưởng thức tay nghề anh chồng thì bánh sẽ đóng tảng còn chị gái trộn thì xức xắt. Có thời gian chỉ nghỉ sinh bé, vã quá nên đi ăn ở 86 hay 90, 1 lần và bye luôn. Chị ấy trộn rất có tâm nên sẽ ko làm hàng loạt xong đóng hộp đợi khách order đem ra đâu nên mọi ng chờ hơi lâu thì thông cảm chúc chíu. Mình khuyên các bạn ghé qua lúc có chị gái ở đọ thì ăn xong sẽ lại gọi thêm cho xem. Các bạn có đk thì ghé trực tiếp quán ăn ngon ×2 so với gọi mang về vì vận chuyển mất time nên bánh đã ko đc như lúc mới trộn mà dính thành 1 tảng nên có vài chiếc cmt chê tả tơi là vậy đọ",POS,POS,POS,
419,"Yukssam BBQ - 66 Ô Chợ Dừa
chất lượng đồ ăn khá ngon, các loại thịt đều tươi, tẩm ướp đậm đà, miếng to đầy đặn, trang trí đẹp mắt, rau cũng tươi và nhiều, đồ ăn kèm cũng nhiều mà ngon, bọn mình có gọi cả mì lạnh, trứng hấp, cơm trộn các thứ nữa thì ăn cũng đều vừa miệng cả. Nói chung về chất lượng đồ ăn đây là quán mình thích. Hầu hết là nhân viên nướng cho, tụi mình chỉ việc ngồi ăn thô á.  Panchan ngon, sốt chấm ổn nhưng cá nhân mình vẫn ưng nước mắm ớt nhất thui à :))",NEU,NEU,POS,
420,"Lần đầu mình đến NKC là một ngày đẹp trời. Gió nhẹ, nắng vàng, thời gian thích hợp để đi cafe. Lúc đến thì quán khá vắng, chỉ tầm 2, 3 bàn gì đó. Quán có 4 tầng. Tầng trên cùng là k gian ngoài trời. Đồ uống và bánh ở đây k có gì khác biệt lắm. Mình gọi một cốc cafe cốt dừa uống khá ổn. Nhưng ấn tượng nhất về quán chắc là k gian. Cả 3 tầng dưới đều đc làm bằng cửa kính to để nhìn bao quát ra bên ngoài. Quán còn đặc biệt decor những chiếc bàn vs ghế sofa hướng ra cửa sổ vô cùng thoải mái. Tầng 4 ngoài trời bàn ghế đã cũ, và vẫn còn chỗ ngổn ngang đống bàn ghế hỏng vứt ở đấy, nhưng nói chung vẫn rất tuyệt. Chỉ tiếc là quán hơi xa trung tâm nên k ghé thường xuyên đc. Ngoài ra quán còn có mấy loại boardgame đơn giản như cờ cá ngựa, bài...",POS,POS,POS,
421,"Hôm nay mới nịnh được ông xã cho đi mum kiêm trông trẻ cho mềnh tự sướng :)
Tuần nào cũng phải mum mấy lần phải công nhận rất hợp khẩu vị với mình vị sữa thơm mà k quá ngọt rất dễ nghiền.
Toping đa dạng nhưng mình chỉ khoái trân châu đường đen :)
Không gian quán cực thoáng rộng, các bé tha hồ chạy nhẩy rất an toàn không sợ va chạm đồ. Đặc biệt quán rất sạch sẽ, có hệ thống máy lọc không khí trong quán.",POS,POS,POS,
422,"Vì gần ngay nhà mình nhưng lại hông có biết, nhưng lại được bạn giới thiệu cho nên cũng muốn thử cho biết nhưng ko thất vọng!!
Quán cô chủ và bác chủ vô cùng nhiệt tình, lúc nào cũng niềm nở.
Vì trong ngõ nên ngồi ăn uống cũng thoải mái và mát mẻ.
Về đồ ăn thì có bao nhiêu món mình gọi gần hết haha
Có cháo sườn, trứng ngải cứu, xôi các loại... à xôi xúc xich rán và ruốc ngon cực kỳ.
Ngoài ra quán còn có đồ uống nữa nha. Các bạn nên thử chanh leo ở đây. Tuyệt vời, ko chua quá đâu, ngọt vừa, rất thích hợp cho mùa hè siêu nóng này .‘’",NEU,NEU,POS,
423,"Trà sữa trân châu đường đen ở Mr Good Tea luôn luôn là đỉnh của đỉnh 👌🏼. Mình đã uống TSTTĐĐ ở nhiều nơi nhưng cuối cùng vẫn là về quán này 😂. Mặc dù nếu không giảm đường hay tăng đá thì hơi bị ngọt quá, nhưng vị thì tuyệt vời.

Tuy nhiên mình thích design cốc cũ hơn, nhìn đế tròn tròn đáng yêu. Giờ Mr Good Tea lại quay về design cũ hồi xửa hồi xưa rồi. 😔",POS,POS,POS,
424,"Mình ko hiểu sao quán này nổi tiếng, m đã thử và kbh có lần sau đó.
Về quán thì trông khá chật chội và ko đc vệ sinh.
Còn về xôi, thì phải xếp hàng để mua 1 hộp xôi giá đắt hơn bình thường (tầm 35k) và phải nói là ăn vào thấy phí cả mồm, nộm thì chua như dấm, pate trông kém vệ sinh, xôi thì cứng, eo ôi chỉ muốn bỏ đi. Khuyên thật đừng ăn, mình ko hiểu họ chạy quảng cáo hay gì mà nổi tiếng được chứ chất lượng đó ko bằng nổi 1 quán xôi bình thường bán đầu ngõ hay ven đường bất kỳ.",NEG,NEG,NEG,
425,"Koi Thé về Hà Nội từ bao lâu rồi mà hôm nay mới có cơ hội đi, cơ sở này mình thấy khá ok, nằm trong Vincom nên mát mẻ, nhiều chỗ ngồi phết mỗi tội tối hơi đông khách quá. Mình gọi 1 lục trà sữa thạch dừa size S giá là 55K. Phần lục trà khá đậm đà, thơm mùi sữa, thạch dừa ngon cực, nhai ngọt ngọt mát mát thích lắm. Ở đây mình sẽ ord rồi khi nào nhân viên gọi đến số thì ra lấy đồ nha, wifi phải nhập code dùng được 2 tiếng, nói chung khá ổn.",POS,POS,POS,
426,"Tìm chỗ ăn tối thấy quán giảm 20%, buffet lẩu 198k còn 158k (chưa vat). Thấy có review chê nhưng quán mới khai trương nên vẫn cứ đến thôi, kết quả là ăn rất đã :3
1. Về không gian, nếu như ăn ở mấy quán nổi tiếng kiểu King BBQ, Hu Tong hay Food House Food Center gì đó thì buffet giá tầm 250k, nếu 100k 99k thì là mấy quán đường phố, ven sông, nhưng ở shabu thì 158k mà quán sạch sẽ đàng hoàng, tòa discovery mới khai trương (tầng dưới có lotte, daiso, miniso, rạp chiếu phim, khu vui chơi, yves, kính mắt...), có khu ngồi bệt city view, khách đến ăn cũng rất lịch sự. Lúc mình ăn có 5 6 khách là người nhật đến quán
2. Đồ ăn tươi, ngon, mỗi người một nồi lẩu xinh xinh, tự gọi loại nước lẩu mong muốn. Mình thích đun chín hẳn nên cũng không lo lắng gì cả. Mặc dù là buffet nhưng nên gọi từ từ, lúc cuối no quá còn một chút không ăn hết, rất tiếc :( 158k không bao gồm đồ uống, thế là gọi 1 chai dasani với 2 cốc đá, vậy là được 2 cốc nước để uống hạ nhiệt, còn 1 ít, về cuối thấy nước lẩu có vẻ hơi mặn nên đổ nốt vào nồi lẩu :""> tráng miệng có thể gọi kem (trong gói buffet) hoặc lấy hoa quả ở quầy buffet
3. Có một bạn nhân viên dễ thương, rất để ý mỗi lúc mình cần sự giúp đỡ, mà lại không biết tên bạn ý
Nhiệt liệt đề cử :3
Ảnh ăn gần xong mới chụp",NEU,NEU,POS,
427,"Bún đậu đây ngon, phục vụ tốt, khu phố cổ nên khách đi du lịch nên ăn ở đây, có cả dịch vụ mua chả cốm mang về 12k/ 1 miếng.",POS,POS,POS,
428,Được,POS,POS,POS,
429,"25k/10 quả. Mình thấy hơi đắt. Một quả trứng thứ hai cuối cùng bị hỏng làm mình đang nhai thì phải nhổ( cái này là kể thôi chứ cái sự trứng ung thì cũng khó tránh) 
Còn nem lụi thì cũng k đến nỗi",NEG,NEG,NEU,
430,"Các con rất đáng yêu, ngoan, dễ gần và sạch sẽ. Quán nhỏ nhưng không bị mùi. Giá đồ uống và chất lượng khá ok. Chỉ có điều quán hơi chật, và mình không thích mấy cái bàn ghế sắt lắm.",POS,POS,POS,
431,"Quán rộng, biển to đùng. Hôm đi là cuối tuần quán rất đông, may quá lại vẫn có bàn trống. Đặt 1 suất lẩu thập cẩm 350k được cũng rất nhiều, đầy đủ từ rau đến thịt, hải sản, bún 🍜🍜 nước dùng vừa miệng. Nhân viên rất chu đáo nhiệt tình 😂",POS,POS,POS,
432,"cơm trộn ngon, đồ ăn đến vẫn còn nóng ! lần sau mình sẽ gọi cay hơn 1 chút",POS,POS,POS,
433,"Mới order 2 hộp xôi ở cơ sở Bà Triệu, xôi ăn bình thường, mà không hiểu sao toàn tóc, ở cả hai hộp luôn, lẫn cả vào xôi mới tởm. Bình thường ăn thấy 1 sợi thì ko sao đâu nhưng thấy sợi thứ 2 thứ 3 thì ghê bỏ mẹ. Mà cả hai hộp đều dính chứ. MẤT CẢ NGON! PHÍ TIỀN!",POS,POS,NEG,
434,"Quán hơi bé nhưng trang trí đẹp và sạch sẽ 
Quán nằm ngay mặt đường gần ngã tư Trần Hưng Đạo với Quang Trung nên khá là dễ tìm 
Giá cả ok so với các hãng trà sữa lớn khác
Mình uống trà bí đao pha ngon đậm tiếc là không giảm được lượng đường nên hơi ngọt :(((
Còn trà sữa thiết âm thì tuyệt vời lun với mùi vị trà đậm đà
Trân châu thì dẻo ngon, pudding mềm thơm phức ❤️❤️",POS,POS,POS,
435,"Tối mà code sắp hết hạn nên chọn đại leetee uống. Mình thấy món này nhiều người uống nên cũng thử xem sao.
Nhận hàng mình thấy cốc to, lượng khá nhiều.
Mà kem trứng trên bề mặt mỏng dính à, không đáng gọi là kem trứng luôn. Kiểu phớt phớt cho có.
Cacao hơi giống milo haha. Nhưng phân biệt được vì nó đắng hơn milo.
Trân châu đen bị hơi nhão á. Pudding trứng không thấy đâu. Gọi nha đam chắc được ba bốn hạt. Trân châu trắng được tẹo.
Đồ uống tàm tạm. Topping chưa ưng. Được cái quán xác nhận và làm đồ khá nhanh.
Shipper ship khá siêu tốc.
Đánh giá 6/10
#reviewfoody",NEU,NEU,NEG,
436,"Lần đầu đến quán, bị thích không gian của quán. Cá hồi ngon, thích nhất món cá hồi nướng của quán, lẩu cá hồi cũng rất ngon
Thêm cả món về Trâu nữa, giá cả rất ổn
Nói chung, chắc chắn sẽ quay lại ăn tiếp",POS,POS,POS,
437,"Địa điểm: mặt đường Phạm Ngọc Thạch, dễ tìm. 
Mấy bạn phục vụ nhiệt tình mặc dù quán hết khá nhiều thứ. Do bạn mình không ăn được hải sản nên các bạn ấy cũng hỏi han, với chiều lòng khách cho bọn mình lẩu 2 ngăn. Mang loại bánh nào ra cũng giớ thiệu đủ là cái này không có hay có tôm. 
Về nước lẩu, mình chọn là lẩu chua cay và nó đúng ý như vị của mì tôm Omi😁😁
Đồ tráng miệng cũng không phong phú lắm.",NEU,NEU,POS,
438,Đang ngồi trong Highland ở Hồ Gươm plaza Bigc Hà Đông và gọi 1 Americano size nhỏ và phin sữa đá cũng size nhỏ nhưng công nhận phin sữa đá nhiều đá thật. Mình vào thử cho biết thôi chứ chắc không đến lần nữa. Không phải vì không ngon mà chắc do không hợp khẩu vị.,POS,POS,POS,
439,"Đã ăn chè ở đây từ rất lâu và cực kì thích luôn!!! Chè ăn rất ngon, thơm, ngậy mà lại ko bị ngọt quá. Mình hay ăn chè thập cẩm để ăn đủ các vị. Thích nhất trân châu có vị hoa nhài rất thơm. Giá cả cx phải chăng, nhân viên thì cx ok. Điểm trừ duy nhất là quán hơi bé so vs lg ng ăn, lại còn ở trên đg bé mà đông nữa nên lại càng hay tắc. Chiều tầm 4-5h thì ko còn chỗ mà ngồi. Nchg là vẫn sẽ ủng hộ dài dài",POS,POS,POS,
440,"Cơm quán đóng gói cực kì cẩn thận đầy đủ thìa đũa ống hút.
Sẽ còn ủng hộ nhiềuu",POS,POS,POS,
441,"Mình đã ăn lâu năm ở nhiều qán nổi như bún riêu hàng bạc, quang trung, nguyễn siêu, bạch mai ...cho đến khi vô tình tạt vào chỗ này và nghiện luôn. Mình chỉ ăn bún riêu thôi nhưng nc đậm đà kinh khủng, càng ăn về cuối bát lại càng ngon chỉ ước gì bụng to húp đc hết nc ấy. Thật sự là Ngon. Quán sạch sẽ. Giá hợp lý. Hnay mò vào đây xem có ship ko vì trời mưa mà thèm qá 😂😂",POS,POS,POS,
442,- đồ uống ngon không gian hoài niệm mình rất thích . sẽ là khách quen :),POS,POS,POS,
443,"Hnay m và lũ bạn kéo nhau thử uống nc ở đâyy. Bm order: 
- Trà thái xanh: thơm và ngọt vừa phải, hơi chát chát m thích uống thế ý ☺️ 30k
- Trà đào, trà táo, trà dâu: trà đào và táo có miếg đào và táo ở trong, uống thơm nói chung là đc. Còn trà dâu thì thôi, ghê ghê ý, bạn m uống bỏ lại hơn nửa :)) kiểu như siro dâu ý kinh lắm :)) 30-35k 
- Sinh tố 3 màu kia là bơ, xoài và dâu tạo thành 3 tầng. Nhưng mà 3 tầng k  nhau :)) dâu ngon thì cho ít nhất 😂 nhưng mà bạn m khen lắm. Ngon 👍🏻 55k thì phải
Nhân viên phục vụ đc, wifi ok 
M ngồi ở t1 uống nên k bt lên t2 và t3 ntn :)) lúc lên ngó thử thì hơi ồn. Chắc sẽ quay lại ☺️",POS,POS,POS,
444,"Trước mình order một combo các loại: nhìn chung món ăn dành cho học sinh và giá cả vừa phải mà lại có nhiều món đủ kiểu vậy cũng tạm ổn. Nhưng không đến mức muốn ăn lại.
Bù lại mình bị nghiện sữa chua thạch lá nếp ở đây: thạch thơm, sữa chua có độ ngậy vừa phải, ăn đánh đá quá ngon luôn. Một hộp lại to và nhiều, đựng trong hộp giấy cũng tạo cảm giác vệ sinh. Cứ một tuần mình lại phải order trên Now sữa chua ở đây 2 lần đều đặn 2 hộp 😆",POS,POS,POS,
445,"Lần đầu mình ăn tại King BBQ buffet - Mipec Tower.
Vừa vào cửa hàng thì thấy không gian đẹp, nhà mình đi vào có 3 người lớn và 2 bé nhỏ. 
Vừa ngồi chọn suất ăn và món bị tắt đèn bụp 1 cái xong có đội ngũ nhân viên ra mang theo bánh chúc sinh nhật khách. Đứng cương vị khách tổ chức sinh nhật thì cảm thấy rất vui mừng. Tiếp đó món ăn vừa ra, mới cho đồ vào khay nướng. Lại 1 lần bụp phát tắt đèn có nhạc nổi lên và nhân viên lại mang bánh sinh nhật ra. Mình thấy hơi khó chịu, nhưng vẫn cảm thấy vui cho người được tổ chức sinh nhật. Tiếp sau khi tắt đèn bật đèn lên thịt hơi có tí cháy, vì tối quá không nhìn thấy gì để có thể nướng. Và được khoảng 5' sau, lại bụp phát tắt đèn và tiếp diễn như trước. Đèn chưa sáng nhà mình đã có kinh nghiệm, gắp thật nhanh đồ đang nướng ra khỏi vỉ nướng. Bật đèn lên may hơi có chút cháy thịt. Mình gọi nhân viên và góp ý, các em tổ chức cho khách hàng sinh nhật, nếu là chị, chị cũng rất vui. Nhưng chị là bàn không tổ chức sẽ rất khó chịu luôn. Vì lý do, khi e tổ chức tắt đèn không nói làm phiền các bàn khác, mà bụp cái tắt tối om. Chị cảm thấy khó chịu rồi đấy. Nhân viên hiểu và xin lỗi ngay. Và mình cũng bảo nhân viên là hôm nay tắt đèn 3 lần rồi. Nếu có 1 lần cho bữa ăn này nữa chị sẽ bắt bồi thường. Nhân viên bảo không còn sinh nhật đâu ạ. Rồi sau 1 lúc nghĩ an toàn các nhân viên báo với nhau còn sinh nhật nữa của bàn ... Mình dặn người nhà lại chuẩn bị, nhưng cũng nói nhân viên không được tắt hết đèn, vẫn để chút đèn. Họ tắt và để lại đèn. Mình thấy rất đẹp lung linh và ấm cúng cũng không ảnh hưởng khách khác. Và trước khi tắt họ cũng có xin phép để mọi người thông cảm. Cuối giờ ăn xong có quản lý ra cám ơn vì đã góp ý. Mình cảm thấy thoải mái, và sẽ quay lại để thưởng thức ở các điểm của hệ thống của King BBQ bufet.
Đồ ăn tươi ngon, loại chất lượng luôn đó. Ăn thoải mái cả nướng và lẩu.",POS,POS,POS,
446,"Nhạc hay, đồ uống tuyệt vời",POS,POS,POS,
447,"Suất bún đầy đặn, bỏ ra được một tô lớn. Nước trộn hơi nhạt, thịt bò hơi dai, nhưng nhìn chung cũng khá ổn. Chỉ có điều mình đặt bên Now là 59k/ suất, có mã giảm 20% nhưng mình ko dùng mà dùng mã giảm ship 15k, giảm thêm 7k airpay, mất thêm 20k ship đến nhà mình, tổng là 57k. Nhưng mình nhìn giá ở menu foody có 30k/ suất. Sang bên grab giá 35k/ suất, còn có mã giảm 50% :(  ko biết các suất mua ở các bên khác nhau thì có gì khác nhau ko nữa, hay mình đã bị mua đắt rồi :(",POS,POS,POS,
448,Cơm đóng hộp gọn gàng đẹp mắt,POS,POS,POS,
449,"Sau nhiều năm vắng bóng

Quán Bún Đậu Mắm Tôm Cô Thủy Thương Mại đã trở lại 

Mọi người qua quán của Cô nhé",NEU,NEU,POS,
450,"Mình rất ít uống toco, hôm nay đi qua mới ghé vào thử.
Các anh chị rất tốt.
Trà sữa cũng rất ngon :3",NEU,NEU,POS,
451,"Thời tiết chớm lạnh ăn lẩu là hợp lý. Nay mới qua ăn thử lẩu băng chuyền xem quảng cáo đã lâu nay mới có cơ hội đến ăn. Đồ ăn quá trời nhiều mình đi 4 người ngồi ở bàn riêng mình rất hài lòng, nhân viên  quá ưu nhiệt tình sẽ lui tới thường xuyên:))",POS,POS,POS,
452,"Ghé qua quán trong một buổi trưa mát mẻ, menu đồ ăn khá đa dạng. Quán làm đồ nhanh, ngon mắt ngon miệng + giá cả rất hợp lý 👍🏻
Vote 5 sao sẽ quay lại lần nữa ❤️",POS,POS,POS,
453,"Quá đắt so với chất lượng và số lượng.
Sụn gà không có sụn, chiên gà quá khô.
Thịt nướng khô mặn, chân gà mặn.",NEG,NEG,,
454,"Tuy ở địa điểm không được bắt mắt như các thương hiệu lớn, nhưng tôi nghĩ rằng Gtea rất phù hợp với xu thế trà sữa hiện giờ, trà sữa đậm đà, tóm lại là rất ngon, giá quá tốt",POS,POS,POS,
455,"Dạo này ""thị trường các món ăn sáng"" đang bão hòa chỗ nào cũng vị một màu, như nhau nên cũng chả biết ăn gì cho đổi mới bữa ăn cả nhà ạ 😂😂 Mà tớ thì cũng sành ăn và khó tính trong khẩu vị lắm, sẵn sáng nay có cô bạn giới thiệu và order hai bát bún bò đầy đủ ở quán này về ăn, khen tấm tắc ngon lắm mà cũng tặc lưỡi đưa chân order. Đến lúc shipper mang đến tận cửa thì ấn tượng đầu tiên là mùi thơm và mang cảm giác đúng chuẩn ngọt và thơm rất riêng của bún huế, đóng gói cẩn thận và sạch sẽ quy củ chứ không lộn tùng phèo lên như mấy quán mình order đợt dịch vừa rồi. Rất đầy đủ cả cái cả nước không thiếu bất kì một yếu tố nào của bún huế: móng giò, thịt bò,... ăn rất đã và nịnh lưỡi kinh khủng luôn. Tóm lại là yêu ngay từ lần ăn đầu tiên",NEU,NEU,POS,
456,"CẢNH BÁO🚫‼️
TRONG CHÁO CÓ ĐẤT CÁT BẨN VÀ DỊ VẬT
THÁI ĐỘ NHÂN VIÊN CỢT NHẢ KHÔNG HỢP TÁC
mng tránh quán này ra nhé🙏🏻🙏🏻🙏🏻",NEU,NEU,NEG,
457,Mình gọi deli bình thường giảm 70 đường nhưng hôm nay gọi ở cơ sở này bị nhạt 😂. Phải bỏ thêm sữa. Nhưng vẫn ngonnnn 😘,POS,POS,POS,
458,"Quán nằm ngay trong trung tâm phố cổ Hà Nội và sát cạnh nhà thờ lớn . Mình ấn tượng nhất ở đây là cốc cà phê trứng ngon tuyệt vời kết hợp với không gian yên tĩnh của quán phải gọi là hết sẩy , chưa kể các nhân viên ở đây phục vụ cực kỳ chu đáo và thân thiện luôn thêm 1 điểm cộng cho quán .",POS,POS,POS,
459,"Đã ăn ở Lạc Trung và Cầu Gỗ. Miến lươn rất ngon, súp cũng ngon. Giá thành hợp lý. Thích nhất lươn giòn. Cô chủ trẻ chiều khách lắm.",POS,POS,POS,
